,delay,station_0,station_1,delay_0,delay_1,sum,synergy,station_0_lat,station_0_lon,station_1_lat,station_1_lon
1097,378417076.481,Grand Central - 42 St_0,88 St_0,276309490.9,163116000.0,439425490.9,-61008414.419,40.751707,-73.9766866,40.679843,-73.85147
1098,381550425.261,3 Av - 149 St_0,88 St_0,254329200.0,163116000.0,417445200.0,-35894774.739,40.816109,-73.917757,40.679843,-73.85147
1099,177107337.072,Coney Island - Stillwell Av_0,88 St_0,46699045.93,163116000.0,209815045.93,-32707708.858,40.577422,-73.981233,40.679843,-73.85147
1100,297252779.476,34 St - Herald Sq_0,88 St_0,90801761.1,163116000.0,253917761.1,43335018.376,40.749643,-73.9878865,40.679843,-73.85147
1101,235894496.76,125 St_3,88 St_0,82386176.59,163116000.0,245502176.59,-9607679.83,40.811109,-73.952343,40.679843,-73.85147
1102,236666814.936,Fulton St_0,88 St_0,107387530.8,163116000.0,270503530.8,-33836715.864,40.7097353333,-74.006908,40.679843,-73.85147
1103,224233658.598,Canal St_2,88 St_0,77276655.69,163116000.0,240392655.69,-16158997.092,40.720824,-74.005229,40.679843,-73.85147
1104,219748723.884,Canal St_0,88 St_0,61934200.53,163116000.0,225050200.53,-5301476.646,40.718793,-74.0007127778,40.679843,-73.85147
1105,218230424.653,Court Sq_0,88 St_0,71234299.43,163116000.0,234350299.43,-16119874.777,40.74731725,-73.945274,40.679843,-73.85147
1106,362313202.378,Atlantic Av - Barclays Ctr_0,88 St_0,189349948.0,163116000.0,352465948.0,9847254.378,40.6841504444,-73.9778748889,40.679843,-73.85147
1107,406374922.208,Queensboro Plaza_0,88 St_0,241567386.0,163116000.0,404683386.0,1691536.208,40.750582,-73.940202,40.679843,-73.85147
1108,391936985.777,36 St_0,88 St_0,218885155.3,163116000.0,382001155.3,9935830.477,40.655144,-74.003549,40.679843,-73.85147
1109,398626029.451,Forest Hills - 71 Av_0,88 St_0,194729005.8,163116000.0,357845005.8,40781023.651,40.721691,-73.844521,40.679843,-73.85147
1110,356987496.857,161 St - Yankee Stadium_0,88 St_0,224782444.8,163116000.0,387898444.8,-30910947.943,40.8279346667,-73.925711,40.679843,-73.85147
1111,347998551.454,36 Av_0,88 St_0,196700400.0,163116000.0,359816400.0,-11817848.546,40.756804,-73.929575,40.679843,-73.85147
1112,193338508.083,Grant Av_0,88 St_0,193507200.0,163116000.0,356623200.0,-163284691.917,40.677044,-73.86505,40.679843,-73.85147
1113,180514527.404,80 St_0,88 St_0,172328400.0,163116000.0,335444400.0,-154929872.596,40.679371,-73.858992,40.679843,-73.85147
1114,318351509.825,Hunts Point Av_0,88 St_0,191325600.0,163116000.0,354441600.0,-36090090.175,40.820948,-73.890549,40.679843,-73.85147
1115,324691346.982,Broadway_1,88 St_0,174884400.0,163116000.0,338000400.0,-13309053.018,40.76182,-73.925508,40.679843,-73.85147
1116,267892886.286,72 St_2,88 St_0,216691200.0,163116000.0,379807200.0,-111914313.714,40.768799,-73.958424,40.679843,-73.85147
1117,302917813.936,President St_0,88 St_0,190162800.0,163116000.0,353278800.0,-50360986.064,40.667883,-73.950683,40.679843,-73.85147
1118,292528320.172,Sterling St_0,88 St_0,180536400.0,163116000.0,343652400.0,-51124079.828,40.662742,-73.95085,40.679843,-73.85147
1119,236620929.835,42 St - Port Authority Bus Terminal_0,88 St_0,184786800.3,163116000.0,347902800.3,-111281870.465,40.757308,-73.989735,40.679843,-73.85147
1120,196504481.063,Whitehall St_0,88 St_0,166596572.0,163116000.0,329712572.0,-133208090.937,40.703087,-74.012994,40.679843,-73.85147
1121,223677329.883,Grand Central - 42 St_1,88 St_0,166557698.0,163116000.0,329673698.0,-105996368.117,40.752769,-73.979189,40.679843,-73.85147
1122,364334067.404,Franklin Av_1,88 St_0,233154443.5,163116000.0,396270443.5,-31936376.096,40.670682,-73.958131,40.679843,-73.85147
1123,353366896.941,3 Av - 138 St_0,88 St_0,231667200.0,163116000.0,394783200.0,-41416303.059,40.810476,-73.926138,40.679843,-73.85147
1124,220776458.691,Euclid Av_0,88 St_0,202447500.0,163116000.0,365563500.0,-144787041.309,40.675377,-73.872106,40.679843,-73.85147
1125,360739476.283,39 Av_0,88 St_0,199249200.0,163116000.0,362365200.0,-1625723.717,40.752882,-73.932755,40.679843,-73.85147
1126,339212125.388,Parsons Blvd_0,88 St_0,195591600.0,163116000.0,358707600.0,-19495474.612,40.707564,-73.803326,40.679843,-73.85147
1127,364028975.064,59 St_0,88 St_0,191735687.0,163116000.0,354851687.0,9177288.064,40.762526,-73.967967,40.679843,-73.85147
1128,317571870.584,E 180 St_0,88 St_0,172069200.0,163116000.0,335185200.0,-17613329.416,40.841894,-73.873488,40.679843,-73.85147
1129,301600083.016,14 St - Union Sq_0,88 St_0,181991702.3,163116000.0,345107702.3,-43507619.284,40.7352045,-73.9902595,40.679843,-73.85147
1130,279758828.836,59 St - Columbus Circle_0,88 St_0,163710140.3,163116000.0,326826140.3,-47067311.464,40.768275,-73.9818187143,40.679843,-73.85147
1131,280439468.128,Winthrop St_0,88 St_0,169927200.0,163116000.0,333043200.0,-52603731.872,40.656652,-73.9502,40.679843,-73.85147
1132,268340880.83,168 St - Washington Hts_0,88 St_0,169786980.8,163116000.0,332902980.8,-64562099.97,40.840556,-73.940133,40.679843,-73.85147
1133,472179552.63,Jackson Hts - Roosevelt Av_0,Hunts Point Av_0,301205900.1,191325600.0,492531500.1,-20351947.47,40.746644,-73.891338,40.820948,-73.890549
1134,405539092.531,149 St - Grand Concourse_0,Hunts Point Av_0,284908878.5,191325600.0,476234478.5,-70695385.969,40.8183983333,-73.926929,40.820948,-73.890549
1135,263737895.496,125 St_2,Hunts Point Av_0,281095859.9,191325600.0,472421459.9,-208683564.404,40.804138,-73.937594,40.820948,-73.890549
1136,281549174.696,Newkirk Plaza_0,Hunts Point Av_0,112878557.4,191325600.0,304204157.4,-22654982.704,40.635082,-73.962793,40.820948,-73.890549
1137,196685550.918,Essex St_0,Hunts Point Av_0,82901334.71,191325600.0,274226934.71,-77541383.792,40.718315,-73.987437,40.820948,-73.890549
1138,229375206.03,Nostrand Av_1,Hunts Point Av_0,75881384.82,191325600.0,267206984.82,-37831778.79,40.680438,-73.950426,40.820948,-73.890549
1139,170023703.375,25 St_0,Hunts Point Av_0,39932345.75,191325600.0,231257945.75,-61234242.375,40.660397,-73.998091,40.820948,-73.890549
1140,483438104.759,Broadway Jct_0,Hunts Point Av_0,279697292.3,191325600.0,471022892.3,12415212.459,40.678904,-73.9045792,40.820948,-73.890549
1141,240389655.774,145 St_0,Hunts Point Av_0,89666349.0,191325600.0,280991949.0,-40602293.226,40.824783,-73.944216,40.820948,-73.890549
1142,426697556.088,Junction Blvd_0,Hunts Point Av_0,272507330.6,191325600.0,463832930.6,-37135374.512,40.749145,-73.869527,40.820948,-73.890549
1143,435768094.861,Kew Gardens - Union Tpke_0,Hunts Point Av_0,269526592.1,191325600.0,460852192.1,-25084097.239,40.714441,-73.831008,40.820948,-73.890549
1144,370190927.243,Grand Central - 42 St_0,Hunts Point Av_0,276309490.9,191325600.0,467635090.9,-97444163.657,40.751707,-73.9766866,40.820948,-73.890549
1145,371297482.129,3 Av - 149 St_0,Hunts Point Av_0,254329200.0,191325600.0,445654800.0,-74357317.871,40.816109,-73.917757,40.820948,-73.890549
1146,299530282.71,Times Sq - 42 St_0,Hunts Point Av_0,139840736.4,191325600.0,331166336.4,-31636053.69,40.7551308,-73.9870916,40.820948,-73.890549
1147,175018052.497,Coney Island - Stillwell Av_0,Hunts Point Av_0,46699045.93,191325600.0,238024645.93,-63006593.433,40.577422,-73.981233,40.820948,-73.890549
1148,296323309.625,34 St - Herald Sq_0,Hunts Point Av_0,90801761.1,191325600.0,282127361.1,14195948.525,40.749643,-73.9878865,40.820948,-73.890549
1149,234061313.438,125 St_3,Hunts Point Av_0,82386176.59,191325600.0,273711776.59,-39650463.152,40.811109,-73.952343,40.820948,-73.890549
1150,232090469.734,96 St_0,Hunts Point Av_0,95031934.86,191325600.0,286357534.86,-54267065.126,40.793919,-73.972323,40.820948,-73.890549
1151,245056085.405,Fulton St_1,Hunts Point Av_0,124752536.0,191325600.0,316078136.0,-71022050.595,40.7102996,-74.0087818,40.820948,-73.890549
1152,242296966.703,Kings Hwy_0,Hunts Point Av_0,92284371.79,191325600.0,283609971.79,-41313005.087,40.60867,-73.957734,40.820948,-73.890549
1153,239604469.835,Hoyt - Schermerhorn Sts_0,Hunts Point Av_0,75204312.62,191325600.0,266529912.62,-26925442.785,40.688484,-73.985001,40.820948,-73.890549
1154,236767124.191,34 St - Penn Station_0,Hunts Point Av_0,69334469.21,191325600.0,260660069.21,-23892945.019,40.750373,-73.991057,40.820948,-73.890549
1155,235141399.416,Fulton St_0,Hunts Point Av_0,107387530.8,191325600.0,298713130.8,-63571731.384,40.7097353333,-74.006908,40.820948,-73.890549
1156,234198377.239,W 4 St_0,Hunts Point Av_0,85419119.45,191325600.0,276744719.45,-42546342.211,40.732338,-74.000495,40.820948,-73.890549
1157,227442001.403,Broadway-Lafayette St_0,Hunts Point Av_0,73972670.61,191325600.0,265298270.61,-37856269.207,40.725297,-73.996204,40.820948,-73.890549
1158,223659683.491,Canal St_2,Hunts Point Av_0,77276655.69,191325600.0,268602255.69,-44942572.199,40.720824,-74.005229,40.820948,-73.890549
1159,220726271.483,Utica Av_0,Hunts Point Av_0,64742442.77,191325600.0,256068042.77,-35341771.287,40.679364,-73.930729,40.820948,-73.890549
1160,217452418.455,Canal St_0,Hunts Point Av_0,61934200.53,191325600.0,253259800.53,-35807382.075,40.718793,-74.0007127778,40.820948,-73.890549
1161,214494103.323,DeKalb Av_0,Hunts Point Av_0,53619543.14,191325600.0,244945143.14,-30451039.817,40.690635,-73.981824,40.820948,-73.890549
1162,218081479.225,Court Sq_0,Hunts Point Av_0,71234299.43,191325600.0,262559899.43,-44478420.205,40.74731725,-73.945274,40.820948,-73.890549
1163,211510224.347,Crown Hts - Utica Av_0,Hunts Point Av_0,65796931.84,191325600.0,257122531.84,-45612307.493,40.668897,-73.932942,40.820948,-73.890549
1164,209799061.453,Borough Hall_0,Hunts Point Av_0,52013009.52,191325600.0,243338609.52,-33539548.067,40.69273,-73.9900898,40.820948,-73.890549
1165,186814910.536,Pennsylvania Av_0,Hunts Point Av_0,61520400.0,191325600.0,252846000.0,-66031089.464,40.664635,-73.894895,40.820948,-73.890549
1166,183606977.962,Rector St_0,Hunts Point Av_0,83457571.74,191325600.0,274783171.74,-91176193.778,40.7073372,-74.0135184,40.820948,-73.890549
1167,178223952.439,Prospect Av_1,Hunts Point Av_0,44668166.84,191325600.0,235993766.84,-57769814.401,40.665414,-73.992872,40.820948,-73.890549
1168,177759171.402,Van Siclen Av_0,Hunts Point Av_0,50320800.0,191325600.0,241646400.0,-63887228.598,40.665449,-73.889395,40.820948,-73.890549
1169,407460927.346,Queensboro Plaza_0,Hunts Point Av_0,241567386.0,191325600.0,432892986.0,-25432058.654,40.750582,-73.940202,40.820948,-73.890549
1170,390686511.074,36 St_0,Hunts Point Av_0,218885155.3,191325600.0,410210755.3,-19524244.226,40.655144,-74.003549,40.820948,-73.890549
1171,396043873.608,Forest Hills - 71 Av_0,Hunts Point Av_0,194729005.8,191325600.0,386054605.8,9989267.808,40.721691,-73.844521,40.820948,-73.890549
1172,344199303.854,161 St - Yankee Stadium_0,Hunts Point Av_0,224782444.8,191325600.0,416108044.8,-71908740.946,40.8279346667,-73.925711,40.820948,-73.890549
1173,348538131.226,36 Av_0,Hunts Point Av_0,196700400.0,191325600.0,388026000.0,-39487868.774,40.756804,-73.929575,40.820948,-73.890549
1174,350158593.588,Grant Av_0,Hunts Point Av_0,193507200.0,191325600.0,384832800.0,-34674206.412,40.677044,-73.86505,40.820948,-73.890549
1175,266486539.946,72 St_2,Hunts Point Av_0,216691200.0,191325600.0,408016800.0,-141530260.054,40.768799,-73.958424,40.820948,-73.890549
1176,225184750.24,57 St - 7 Av_0,Hunts Point Av_0,90688608.13,191325600.0,282014208.13,-56829457.89,40.764664,-73.980658,40.820948,-73.890549
1177,177548277.638,Union St_0,Hunts Point Av_0,49906137.58,191325600.0,241231737.58,-63683459.942,40.677316,-73.98311,40.820948,-73.890549
1178,362379380.775,Franklin Av_1,Hunts Point Av_0,233154443.5,191325600.0,424480043.5,-62100662.725,40.670682,-73.958131,40.820948,-73.890549
1179,200143725.572,3 Av - 138 St_0,Hunts Point Av_0,231667200.0,191325600.0,422992800.0,-222849074.428,40.810476,-73.926138,40.820948,-73.890549
1180,376649101.121,Euclid Av_0,Hunts Point Av_0,202447500.0,191325600.0,393773100.0,-17123998.879,40.675377,-73.872106,40.820948,-73.890549
1181,361709525.788,39 Av_0,Hunts Point Av_0,199249200.0,191325600.0,390574800.0,-28865274.212,40.752882,-73.932755,40.820948,-73.890549
1182,338732785.158,Parsons Blvd_0,Hunts Point Av_0,195591600.0,191325600.0,386917200.0,-48184414.842,40.707564,-73.803326,40.820948,-73.890549
1183,335306897.028,59 St_0,Hunts Point Av_0,191735687.0,191325600.0,383061287.0,-47754389.972,40.762526,-73.967967,40.820948,-73.890549
1184,471471834.417,Jackson Hts - Roosevelt Av_0,E 180 St_0,301205900.1,172069200.0,473275100.1,-1803265.683,40.746644,-73.891338,40.841894,-73.873488
1185,274546458.977,149 St - Grand Concourse_0,E 180 St_0,284908878.5,172069200.0,456978078.5,-182431619.523,40.8183983333,-73.926929,40.841894,-73.873488
1186,393469630.416,125 St_2,E 180 St_0,281095859.9,172069200.0,453165059.9,-59695429.484,40.804138,-73.937594,40.841894,-73.873488
1187,280634473.56,Newkirk Plaza_0,E 180 St_0,112878557.4,172069200.0,284947757.4,-4313283.84,40.635082,-73.962793,40.841894,-73.873488
1188,195723932.953,Essex St_0,E 180 St_0,82901334.71,172069200.0,254970534.71,-59246601.757,40.718315,-73.987437,40.841894,-73.873488
1189,228257574.051,Nostrand Av_1,E 180 St_0,75881384.82,172069200.0,247950584.82,-19693010.769,40.680438,-73.950426,40.841894,-73.873488
1190,168773669.745,25 St_0,E 180 St_0,39932345.75,172069200.0,212001545.75,-43227876.005,40.660397,-73.998091,40.841894,-73.873488
1191,483176706.665,Broadway Jct_0,E 180 St_0,279697292.3,172069200.0,451766492.3,31410214.365,40.678904,-73.9045792,40.841894,-73.873488
1192,238858337.976,145 St_0,E 180 St_0,89666349.0,172069200.0,261735549.0,-22877211.024,40.824783,-73.944216,40.841894,-73.873488
1193,426047545.231,Junction Blvd_0,E 180 St_0,272507330.6,172069200.0,444576530.6,-18528985.369,40.749145,-73.869527,40.841894,-73.873488
1194,434725630.135,Kew Gardens - Union Tpke_0,E 180 St_0,269526592.1,172069200.0,441595792.1,-6870161.965,40.714441,-73.831008,40.841894,-73.873488
1195,372056360.17,Grand Central - 42 St_0,E 180 St_0,276309490.9,172069200.0,448378690.9,-76322330.73,40.751707,-73.9766866,40.841894,-73.873488
1196,228393156.714,3 Av - 149 St_0,E 180 St_0,254329200.0,172069200.0,426398400.0,-198005243.286,40.816109,-73.917757,40.841894,-73.873488
1197,298123231.656,Times Sq - 42 St_0,E 180 St_0,139840736.4,172069200.0,311909936.4,-13786704.744,40.7551308,-73.9870916,40.841894,-73.873488
1198,173872487.322,Coney Island - Stillwell Av_0,E 180 St_0,46699045.93,172069200.0,218768245.93,-44895758.608,40.577422,-73.981233,40.841894,-73.873488
1199,296285028.071,34 St - Herald Sq_0,E 180 St_0,90801761.1,172069200.0,262870961.1,33414066.971,40.749643,-73.9878865,40.841894,-73.873488
1200,232941916.694,125 St_3,E 180 St_0,82386176.59,172069200.0,254455376.59,-21513459.896,40.811109,-73.952343,40.841894,-73.873488
1201,228441305.859,96 St_0,E 180 St_0,95031934.86,172069200.0,267101134.86,-38659829.001,40.793919,-73.972323,40.841894,-73.873488
1202,243917634.696,Fulton St_1,E 180 St_0,124752536.0,172069200.0,296821736.0,-52904101.304,40.7102996,-74.0087818,40.841894,-73.873488
1203,241218251.656,Kings Hwy_0,E 180 St_0,92284371.79,172069200.0,264353571.79,-23135320.134,40.60867,-73.957734,40.841894,-73.873488
1204,238436992.634,Hoyt - Schermerhorn Sts_0,E 180 St_0,75204312.62,172069200.0,247273512.62,-8836519.986,40.688484,-73.985001,40.841894,-73.873488
1205,233692992.764,34 St - Penn Station_0,E 180 St_0,69334469.21,172069200.0,241403669.21,-7710676.446,40.750373,-73.991057,40.841894,-73.873488
1206,233885779.57,Fulton St_0,E 180 St_0,107387530.8,172069200.0,279456730.8,-45570951.23,40.7097353333,-74.006908,40.841894,-73.873488
1207,233274716.914,W 4 St_0,E 180 St_0,85419119.45,172069200.0,257488319.45,-24213602.536,40.732338,-74.000495,40.841894,-73.873488
1208,226598806.126,Broadway-Lafayette St_0,E 180 St_0,73972670.61,172069200.0,246041870.61,-19443064.484,40.725297,-73.996204,40.841894,-73.873488
1209,222745235.19,Canal St_2,E 180 St_0,77276655.69,172069200.0,249345855.69,-26600620.5,40.720824,-74.005229,40.841894,-73.873488
1210,219597458.635,Utica Av_0,E 180 St_0,64742442.77,172069200.0,236811642.77,-17214184.135,40.679364,-73.930729,40.841894,-73.873488
1211,216394709.803,Canal St_0,E 180 St_0,61934200.53,172069200.0,234003400.53,-17608690.727,40.718793,-74.0007127778,40.841894,-73.873488
1212,213024232.403,DeKalb Av_0,E 180 St_0,53619543.14,172069200.0,225688743.14,-12664510.737,40.690635,-73.981824,40.841894,-73.873488
1213,217309919.812,Court Sq_0,E 180 St_0,71234299.43,172069200.0,243303499.43,-25993579.618,40.74731725,-73.945274,40.841894,-73.873488
1214,210354994.702,Crown Hts - Utica Av_0,E 180 St_0,65796931.84,172069200.0,237866131.84,-27511137.138,40.668897,-73.932942,40.841894,-73.873488
1215,208364644.987,Borough Hall_0,E 180 St_0,52013009.52,172069200.0,224082209.52,-15717564.533,40.69273,-73.9900898,40.841894,-73.873488
1216,185897346.273,Pennsylvania Av_0,E 180 St_0,61520400.0,172069200.0,233589600.0,-47692253.727,40.664635,-73.894895,40.841894,-73.873488
1217,182224840.817,Rector St_0,E 180 St_0,83457571.74,172069200.0,255526771.74,-73301930.923,40.7073372,-74.0135184,40.841894,-73.873488
1218,177084527.381,Prospect Av_1,E 180 St_0,44668166.84,172069200.0,216737366.84,-39652839.459,40.665414,-73.992872,40.841894,-73.873488
1219,176776718.097,Van Siclen Av_0,E 180 St_0,50320800.0,172069200.0,222390000.0,-45613281.903,40.665449,-73.889395,40.841894,-73.873488
1220,358393358.512,Atlantic Av - Barclays Ctr_0,E 180 St_0,189349948.0,172069200.0,361419148.0,-3025789.488,40.6841504444,-73.9778748889,40.841894,-73.873488
1221,407585866.437,Queensboro Plaza_0,E 180 St_0,241567386.0,172069200.0,413636586.0,-6050719.563,40.750582,-73.940202,40.841894,-73.873488
1222,389306047.007,36 St_0,E 180 St_0,218885155.3,172069200.0,390954355.3,-1648308.293,40.655144,-74.003549,40.841894,-73.873488
1223,395058717.516,Forest Hills - 71 Av_0,E 180 St_0,194729005.8,172069200.0,366798205.8,28260511.716,40.721691,-73.844521,40.841894,-73.873488
1224,342839185.349,161 St - Yankee Stadium_0,E 180 St_0,224782444.8,172069200.0,396851644.8,-54012459.451,40.8279346667,-73.925711,40.841894,-73.873488
1225,348226676.037,36 Av_0,E 180 St_0,196700400.0,172069200.0,368769600.0,-20542923.963,40.756804,-73.929575,40.841894,-73.873488
1226,349676915.898,Grant Av_0,E 180 St_0,193507200.0,172069200.0,365576400.0,-15899484.102,40.677044,-73.86505,40.841894,-73.873488
1227,337179378.259,80 St_0,E 180 St_0,172328400.0,172069200.0,344397600.0,-7218221.741,40.679371,-73.858992,40.841894,-73.873488
1228,309700327.924,Hunts Point Av_0,E 180 St_0,191325600.0,172069200.0,363394800.0,-53694472.076,40.820948,-73.890549,40.841894,-73.873488
1229,324402266.603,Broadway_1,E 180 St_0,174884400.0,172069200.0,346953600.0,-22551333.397,40.76182,-73.925508,40.841894,-73.873488
1230,265313623.327,72 St_2,E 180 St_0,216691200.0,172069200.0,388760400.0,-123446776.673,40.768799,-73.958424,40.841894,-73.873488
1231,233664886.876,47-50 Sts - Rockefeller Ctr_0,E 180 St_0,145230650.5,172069200.0,317299850.5,-83634963.624,40.758663,-73.981329,40.841894,-73.873488
1232,225455933.989,57 St - 7 Av_0,E 180 St_0,90688608.13,172069200.0,262757808.13,-37301874.141,40.764664,-73.980658,40.841894,-73.873488
1233,300237295.884,President St_0,E 180 St_0,190162800.0,172069200.0,362232000.0,-61994704.116,40.667883,-73.950683,40.841894,-73.873488
1234,289813188.645,Sterling St_0,E 180 St_0,180536400.0,172069200.0,352605600.0,-62792411.355,40.662742,-73.95085,40.841894,-73.873488
1235,200325573.553,Sutter Av - Rutland Rd_0,E 180 St_0,66731112.14,172069200.0,238800312.14,-38474738.587,40.664717,-73.92261,40.841894,-73.873488
1236,176433133.494,Union St_0,E 180 St_0,49906137.58,172069200.0,221975337.58,-45542204.086,40.677316,-73.98311,40.841894,-73.873488
1237,234990373.788,42 St - Port Authority Bus Terminal_0,E 180 St_0,184786800.3,172069200.0,356856000.3,-121865626.512,40.757308,-73.989735,40.841894,-73.873488
1238,216612058.945,7 Av_0,E 180 St_0,72854053.08,172069200.0,244923253.08,-28311194.135,40.762862,-73.981637,40.841894,-73.873488
1239,205099903.973,Woodside - 61 St_0,E 180 St_0,72995189.13,172069200.0,245064389.13,-39964485.157,40.74563,-73.902984,40.841894,-73.873488
1240,181315603.719,Queens Plaza_0,E 180 St_0,53771059.36,172069200.0,225840259.36,-44524655.641,40.748973,-73.937243,40.841894,-73.873488
1241,288021946.885,59 St_1,E 180 St_0,136544371.3,172069200.0,308613571.3,-20591624.415,40.641362,-74.017881,40.841894,-73.873488
1242,201267137.125,Woodhaven Blvd_1,E 180 St_0,52362135.75,172069200.0,224431335.75,-23164198.625,40.693879,-73.851576,40.841894,-73.873488
1243,190928698.499,Chambers St_1,E 180 St_0,45311063.23,172069200.0,217380263.23,-26451564.731,40.714111,-74.008585,40.841894,-73.873488
1244,190982843.534,Chambers St_0,E 180 St_0,51113108.3,172069200.0,223182308.3,-32199464.766,40.715478,-74.009266,40.841894,-73.873488
1245,190570700.13,9 St_0,E 180 St_0,42549467.42,172069200.0,214618667.42,-24047967.29,40.670847,-73.988302,40.841894,-73.873488
1246,361650459.009,Franklin Av_1,E 180 St_0,233154443.5,172069200.0,405223643.5,-43573184.491,40.670682,-73.958131,40.841894,-73.873488
1247,342713986.713,3 Av - 138 St_0,E 180 St_0,231667200.0,172069200.0,403736400.0,-61022413.287,40.810476,-73.926138,40.841894,-73.873488
1248,223171537.328,42 St - Bryant Pk_0,E 180 St_0,68415775.58,172069200.0,240484975.58,-17313438.252,40.754222,-73.984569,40.841894,-73.873488
1249,183243897.884,Nevins St_0,E 180 St_0,38819347.83,172069200.0,210888547.83,-27644649.946,40.688246,-73.980492,40.841894,-73.873488
1250,376275322.065,Euclid Av_0,E 180 St_0,202447500.0,172069200.0,374516700.0,1758622.065,40.675377,-73.872106,40.841894,-73.873488
1251,361394797.185,39 Av_0,E 180 St_0,199249200.0,172069200.0,371318400.0,-9923602.815,40.752882,-73.932755,40.841894,-73.873488
1252,337879323.959,Parsons Blvd_0,E 180 St_0,195591600.0,172069200.0,367660800.0,-29781476.041,40.707564,-73.803326,40.841894,-73.873488
1253,355632470.6,59 St_0,E 180 St_0,191735687.0,172069200.0,363804887.0,-8172416.4,40.762526,-73.967967,40.841894,-73.873488
1254,295824611.32,14 St - Union Sq_0,E 180 St_0,181991702.3,172069200.0,354060902.3,-58236290.98,40.7352045,-73.9902595,40.841894,-73.873488
1255,465588312.506,Jackson Hts - Roosevelt Av_0,167 St_0,301205900.1,151549200.0,452755100.1,12833212.406,40.746644,-73.891338,40.835537,-73.9214
1256,380288255.901,149 St - Grand Concourse_0,167 St_0,284908878.5,151549200.0,436458078.5,-56169822.599,40.8183983333,-73.926929,40.835537,-73.9214
1257,384037015.246,125 St_2,167 St_0,281095859.9,151549200.0,432645059.9,-48608044.654,40.804138,-73.937594,40.835537,-73.9214
1258,277032196.778,Newkirk Plaza_0,167 St_0,112878557.4,151549200.0,264427757.4,12604439.378,40.635082,-73.962793,40.835537,-73.9214
1259,192259075.391,Essex St_0,167 St_0,82901334.71,151549200.0,234450534.71,-42191459.319,40.718315,-73.987437,40.835537,-73.9214
1260,224596329.159,Nostrand Av_1,167 St_0,75881384.82,151549200.0,227430584.82,-2834255.661,40.680438,-73.950426,40.835537,-73.9214
1261,165418861.441,25 St_0,167 St_0,39932345.75,151549200.0,191481545.75,-26062684.309,40.660397,-73.998091,40.835537,-73.9214
1262,478275789.855,Broadway Jct_0,167 St_0,279697292.3,151549200.0,431246492.3,47029297.555,40.678904,-73.9045792,40.835537,-73.9214
1263,231666844.004,145 St_0,167 St_0,89666349.0,151549200.0,241215549.0,-9548704.996,40.824783,-73.944216,40.835537,-73.9214
1264,420906094.551,Junction Blvd_0,167 St_0,272507330.6,151549200.0,424056530.6,-3150436.049,40.749145,-73.869527,40.835537,-73.9214
1265,429358908.662,Kew Gardens - Union Tpke_0,167 St_0,269526592.1,151549200.0,421075792.1,8283116.562,40.714441,-73.831008,40.835537,-73.9214
1266,370506145.214,Grand Central - 42 St_0,167 St_0,276309490.9,151549200.0,427858690.9,-57352545.686,40.751707,-73.9766866,40.835537,-73.9214
1267,360764344.491,3 Av - 149 St_0,167 St_0,254329200.0,151549200.0,405878400.0,-45114055.509,40.816109,-73.917757,40.835537,-73.9214
1268,298173682.904,Times Sq - 42 St_0,167 St_0,139840736.4,151549200.0,291389936.4,6783746.504,40.7551308,-73.9870916,40.835537,-73.9214
1269,170268126.327,Coney Island - Stillwell Av_0,167 St_0,46699045.93,151549200.0,198248245.93,-27980119.603,40.577422,-73.981233,40.835537,-73.9214
1270,292693092.694,34 St - Herald Sq_0,167 St_0,90801761.1,151549200.0,242350961.1,50342131.594,40.749643,-73.9878865,40.835537,-73.9214
1271,226396084.716,125 St_3,167 St_0,82386176.59,151549200.0,233935376.59,-7539291.874,40.811109,-73.952343,40.835537,-73.9214
1272,226881383.846,96 St_0,167 St_0,95031934.86,151549200.0,246581134.86,-19699751.014,40.793919,-73.972323,40.835537,-73.9214
1273,241511219.86,Fulton St_1,167 St_0,124752536.0,151549200.0,276301736.0,-34790516.14,40.7102996,-74.0087818,40.835537,-73.9214
1274,237838416.439,Kings Hwy_0,167 St_0,92284371.79,151549200.0,243833571.79,-5995155.351,40.60867,-73.957734,40.835537,-73.9214
1275,234980911.28,Hoyt - Schermerhorn Sts_0,167 St_0,75204312.62,151549200.0,226753512.62,8227398.66,40.688484,-73.985001,40.835537,-73.9214
1276,233792299.002,34 St - Penn Station_0,167 St_0,69334469.21,151549200.0,220883669.21,12908629.792,40.750373,-73.991057,40.835537,-73.9214
1277,231371410.312,Fulton St_0,167 St_0,107387530.8,151549200.0,258936730.8,-27565320.488,40.7097353333,-74.006908,40.835537,-73.9214
1278,228899234.4,W 4 St_0,167 St_0,85419119.45,151549200.0,236968319.45,-8069085.05,40.732338,-74.000495,40.835537,-73.9214
1279,223076809.091,Broadway-Lafayette St_0,167 St_0,73972670.61,151549200.0,225521870.61,-2445061.519,40.725297,-73.996204,40.835537,-73.9214
1280,218771013.58,Canal St_2,167 St_0,77276655.69,151549200.0,228825855.69,-10054842.11,40.720824,-74.005229,40.835537,-73.9214
1281,216012214.371,Utica Av_0,167 St_0,64742442.77,151549200.0,216291642.77,-279428.399,40.679364,-73.930729,40.835537,-73.9214
1282,213078018.312,Canal St_0,167 St_0,61934200.53,151549200.0,213483400.53,-405382.218,40.718793,-74.0007127778,40.835537,-73.9214
