,delay,station_0,station_1,station_0_lat,station_0_lon,station_1_lat,station_1_lon
261,431469000.0,3 Av - 149 St_0,Euclid Av_0,40.816109,-73.917757,40.675377,-73.872106
262,418056857.608,Lexington Av/63 St_0,Euclid Av_0,40.764629,-73.966113,40.675377,-73.872106
263,415100335.376,Queensboro Plaza_0,Euclid Av_0,40.750582,-73.940202,40.675377,-73.872106
264,408795593.881,Franklin Av_1,Euclid Av_0,40.670682,-73.958131,40.675377,-73.872106
265,408532200.0,3 Av - 138 St_0,Euclid Av_0,40.810476,-73.926138,40.675377,-73.872106
266,401239158.909,161 St - Yankee Stadium_0,Euclid Av_0,40.8279346667,-73.925711,40.675377,-73.872106
267,393955647.783,36 St_0,Euclid Av_0,40.655144,-74.003549,40.675377,-73.872106
268,392527500.0,72 St_2,Euclid Av_0,40.768799,-73.958424,40.675377,-73.872106
269,280680092.304,Broadway Jct_0,Euclid Av_0,40.678904,-73.9045792,40.675377,-73.872106
270,469946791.314,Jackson Hts - Roosevelt Av_0,Grant Av_0,40.746644,-73.891338,40.677044,-73.86505
271,453067302.957,149 St - Grand Concourse_0,Grant Av_0,40.8183983333,-73.926929,40.677044,-73.86505
272,448704391.216,125 St_2,Grant Av_0,40.804138,-73.937594,40.677044,-73.86505
273,439366358.634,Grand Central - 42 St_0,Grant Av_0,40.751707,-73.9766866,40.677044,-73.86505
274,436122968.148,Junction Blvd_0,Grant Av_0,40.749145,-73.869527,40.677044,-73.86505
275,433187682.087,Kew Gardens - Union Tpke_0,Grant Av_0,40.714441,-73.831008,40.677044,-73.86505
276,422532000.0,3 Av - 149 St_0,Grant Av_0,40.816109,-73.917757,40.677044,-73.86505
277,409390528.322,Lexington Av/63 St_0,Grant Av_0,40.764629,-73.966113,40.677044,-73.86505
278,406214177.299,Queensboro Plaza_0,Grant Av_0,40.750582,-73.940202,40.677044,-73.86505
279,400181085.31,Franklin Av_1,Grant Av_0,40.670682,-73.958131,40.677044,-73.86505
280,399592800.0,3 Av - 138 St_0,Grant Av_0,40.810476,-73.926138,40.677044,-73.86505
281,392334858.909,161 St - Yankee Stadium_0,Grant Av_0,40.8279346667,-73.925711,40.677044,-73.86505
282,385465219.211,36 St_0,Grant Av_0,40.655144,-74.003549,40.677044,-73.86505
283,383857200.0,72 St_2,Grant Av_0,40.768799,-73.958424,40.677044,-73.86505
284,365036400.0,39 Av_0,Grant Av_0,40.752882,-73.932755,40.677044,-73.86505
285,362795748.514,Forest Hills - 71 Av_0,Grant Av_0,40.721691,-73.844521,40.677044,-73.86505
286,362523600.0,36 Av_0,Grant Av_0,40.756804,-73.929575,40.677044,-73.86505
287,361065600.0,Parsons Blvd_0,Grant Av_0,40.707564,-73.803326,40.677044,-73.86505
288,280914092.304,Broadway Jct_0,Grant Av_0,40.678904,-73.9045792,40.677044,-73.86505
289,202789500.0,Euclid Av_0,Grant Av_0,40.675377,-73.872106,40.677044,-73.86505
290,467753535.443,Jackson Hts - Roosevelt Av_0,39 Av_0,40.746644,-73.891338,40.752882,-73.932755
291,458561767.595,149 St - Grand Concourse_0,39 Av_0,40.8183983333,-73.926929,40.752882,-73.932755
292,453219464.904,125 St_2,39 Av_0,40.804138,-73.937594,40.752882,-73.932755
293,450684570.563,Broadway Jct_0,39 Av_0,40.678904,-73.9045792,40.752882,-73.932755
294,441837841.176,Grand Central - 42 St_0,39 Av_0,40.751707,-73.9766866,40.752882,-73.932755
295,440557130.648,Junction Blvd_0,39 Av_0,40.749145,-73.869527,40.752882,-73.932755
296,439355462.293,Kew Gardens - Union Tpke_0,39 Av_0,40.714441,-73.831008,40.752882,-73.932755
297,428180400.0,3 Av - 149 St_0,39 Av_0,40.816109,-73.917757,40.752882,-73.932755
298,413946052.724,Lexington Av/63 St_0,39 Av_0,40.764629,-73.966113,40.752882,-73.932755
299,407498389.045,Franklin Av_1,39 Av_0,40.670682,-73.958131,40.752882,-73.932755
300,404614800.0,3 Av - 138 St_0,39 Av_0,40.810476,-73.926138,40.752882,-73.932755
301,398446944.245,161 St - Yankee Stadium_0,39 Av_0,40.8279346667,-73.925711,40.752882,-73.932755
302,393032417.783,36 St_0,39 Av_0,40.655144,-74.003549,40.752882,-73.932755
303,389030400.0,72 St_2,39 Av_0,40.768799,-73.958424,40.752882,-73.932755
304,373922700.0,Euclid Av_0,39 Av_0,40.675377,-73.872106,40.752882,-73.932755
305,241707785.955,Queensboro Plaza_0,39 Av_0,40.750582,-73.940202,40.752882,-73.932755
306,466727956.927,Jackson Hts - Roosevelt Av_0,President St_0,40.746644,-73.891338,40.667883,-73.950683
307,449154811.459,149 St - Grand Concourse_0,President St_0,40.8183983333,-73.926929,40.667883,-73.950683
308,445440051.717,125 St_2,President St_0,40.804138,-73.937594,40.667883,-73.950683
309,441067803.584,Broadway Jct_0,President St_0,40.678904,-73.9045792,40.667883,-73.950683
310,437211540.509,Grand Central - 42 St_0,President St_0,40.751707,-73.9766866,40.667883,-73.950683
311,436807730.648,Junction Blvd_0,President St_0,40.749145,-73.869527,40.667883,-73.950683
312,433671062.547,Kew Gardens - Union Tpke_0,President St_0,40.714441,-73.831008,40.667883,-73.950683
313,418752000.0,3 Av - 149 St_0,President St_0,40.816109,-73.917757,40.667883,-73.950683
314,406468980.955,Queensboro Plaza_0,President St_0,40.750582,-73.940202,40.667883,-73.950683
315,404758612.366,Lexington Av/63 St_0,President St_0,40.764629,-73.966113,40.667883,-73.950683
316,396396000.0,3 Av - 138 St_0,President St_0,40.810476,-73.926138,40.667883,-73.950683
317,389675650.445,161 St - Yankee Stadium_0,President St_0,40.8279346667,-73.925711,40.667883,-73.950683
318,379738165.283,36 St_0,President St_0,40.655144,-74.003549,40.667883,-73.950683
319,379400400.0,72 St_2,President St_0,40.768799,-73.958424,40.667883,-73.950683
320,366142200.0,Euclid Av_0,President St_0,40.675377,-73.872106,40.667883,-73.950683
321,364543200.0,39 Av_0,President St_0,40.752882,-73.932755,40.667883,-73.950683
322,361994400.0,36 Av_0,President St_0,40.756804,-73.929575,40.667883,-73.950683
323,360314454.441,Forest Hills - 71 Av_0,President St_0,40.721691,-73.844521,40.667883,-73.950683
324,359996400.0,Parsons Blvd_0,President St_0,40.707564,-73.803326,40.667883,-73.950683
325,357454800.0,Grant Av_0,President St_0,40.677044,-73.86505,40.667883,-73.950683
326,356360400.0,Hunts Point Av_0,President St_0,40.820948,-73.890549,40.667883,-73.950683
327,355302013.063,59 St_0,President St_0,40.762526,-73.967967,40.667883,-73.950683
328,233395643.46,Franklin Av_1,President St_0,40.670682,-73.958131,40.667883,-73.950683
329,466044978.575,Jackson Hts - Roosevelt Av_0,Hunts Point Av_0,40.746644,-73.891338,40.820948,-73.890549
330,445793154.393,Broadway Jct_0,Hunts Point Av_0,40.678904,-73.9045792,40.820948,-73.890549
331,437794130.648,Junction Blvd_0,Hunts Point Av_0,40.749145,-73.869527,40.820948,-73.890549
332,434881048.182,Kew Gardens - Union Tpke_0,Hunts Point Av_0,40.714441,-73.831008,40.820948,-73.890549
333,431859878.737,Grand Central - 42 St_0,Hunts Point Av_0,40.751707,-73.9766866,40.820948,-73.890549
334,426455585.456,149 St - Grand Concourse_0,Hunts Point Av_0,40.8183983333,-73.926929,40.820948,-73.890549
335,406498250.706,Queensboro Plaza_0,Hunts Point Av_0,40.750582,-73.940202,40.820948,-73.890549
336,406306800.0,3 Av - 149 St_0,Hunts Point Av_0,40.816109,-73.917757,40.820948,-73.890549
337,405966301.158,Lexington Av/63 St_0,Hunts Point Av_0,40.764629,-73.966113,40.820948,-73.890549
338,399153429.183,Franklin Av_1,Hunts Point Av_0,40.670682,-73.958131,40.820948,-73.890549
339,384842430.283,36 St_0,Hunts Point Av_0,40.655144,-74.003549,40.820948,-73.890549
340,380826000.0,72 St_2,Hunts Point Av_0,40.768799,-73.958424,40.820948,-73.890549
341,378156854.471,161 St - Yankee Stadium_0,Hunts Point Av_0,40.8279346667,-73.925711,40.820948,-73.890549
342,368677500.0,Euclid Av_0,Hunts Point Av_0,40.675377,-73.872106,40.820948,-73.890549
343,364849200.0,39 Av_0,Hunts Point Av_0,40.752882,-73.932755,40.820948,-73.890549
344,362300400.0,36 Av_0,Hunts Point Av_0,40.756804,-73.929575,40.820948,-73.890549
345,361411200.0,Parsons Blvd_0,Hunts Point Av_0,40.707564,-73.803326,40.820948,-73.890549
346,360286915.805,Forest Hills - 71 Av_0,Hunts Point Av_0,40.721691,-73.844521,40.820948,-73.890549
347,359737200.0,Grant Av_0,Hunts Point Av_0,40.677044,-73.86505,40.820948,-73.890549
348,330091011.96,59 St_0,Hunts Point Av_0,40.762526,-73.967967,40.820948,-73.890549
349,286445459.893,125 St_2,Hunts Point Av_0,40.804138,-73.937594,40.820948,-73.890549
350,236746800.0,3 Av - 138 St_0,Hunts Point Av_0,40.810476,-73.926138,40.820948,-73.890549
351,465483292.924,Jackson Hts - Roosevelt Av_0,36 Av_0,40.746644,-73.891338,40.756804,-73.929575
352,456251329.605,149 St - Grand Concourse_0,36 Av_0,40.8183983333,-73.926929,40.756804,-73.929575
353,450712745.464,125 St_2,36 Av_0,40.804138,-73.937594,40.756804,-73.929575
354,448171770.563,Broadway Jct_0,36 Av_0,40.678904,-73.9045792,40.756804,-73.929575
355,439400831.764,Grand Central - 42 St_0,36 Av_0,40.751707,-73.9766866,40.756804,-73.929575
356,438423830.648,Junction Blvd_0,36 Av_0,40.749145,-73.869527,40.756804,-73.929575
357,437125228.25,Kew Gardens - Union Tpke_0,36 Av_0,40.714441,-73.831008,40.756804,-73.929575
358,425865600.0,3 Av - 149 St_0,36 Av_0,40.816109,-73.917757,40.756804,-73.929575
359,411908452.724,Lexington Av/63 St_0,36 Av_0,40.764629,-73.966113,40.756804,-73.929575
360,404949589.045,Franklin Av_1,36 Av_0,40.670682,-73.958131,40.756804,-73.929575
361,402066000.0,3 Av - 138 St_0,36 Av_0,40.810476,-73.926138,40.756804,-73.929575
362,395934144.245,161 St - Yankee Stadium_0,36 Av_0,40.8279346667,-73.925711,40.756804,-73.929575
363,390518662.783,36 St_0,36 Av_0,40.655144,-74.003549,40.756804,-73.929575
364,386985600.0,72 St_2,36 Av_0,40.768799,-73.958424,40.756804,-73.929575
365,371409900.0,Euclid Av_0,36 Av_0,40.675377,-73.872106,40.756804,-73.929575
366,242463785.955,Queensboro Plaza_0,36 Av_0,40.750582,-73.940202,40.756804,-73.929575
367,200005200.0,39 Av_0,36 Av_0,40.752882,-73.932755,40.756804,-73.929575
368,465189894.763,Jackson Hts - Roosevelt Av_0,Atlantic Av - Barclays Ctr_0,40.746644,-73.891338,40.6841504444,-73.9778748889
369,460635557.373,Broadway Jct_0,Atlantic Av - Barclays Ctr_0,40.678904,-73.9045792,40.6841504444,-73.9778748889
370,447704719.033,149 St - Grand Concourse_0,Atlantic Av - Barclays Ctr_0,40.8183983333,-73.926929,40.6841504444,-73.9778748889
371,444498232.723,125 St_2,Atlantic Av - Barclays Ctr_0,40.804138,-73.937594,40.6841504444,-73.9778748889
372,436226809.388,Junction Blvd_0,Atlantic Av - Barclays Ctr_0,40.749145,-73.869527,40.6841504444,-73.9778748889
373,435777892.555,Grand Central - 42 St_0,Atlantic Av - Barclays Ctr_0,40.751707,-73.9766866,40.6841504444,-73.9778748889
374,433838189.794,Kew Gardens - Union Tpke_0,Atlantic Av - Barclays Ctr_0,40.714441,-73.831008,40.6841504444,-73.9778748889
375,417332814.436,3 Av - 149 St_0,Atlantic Av - Barclays Ctr_0,40.816109,-73.917757,40.6841504444,-73.9778748889
376,406653074.492,Queensboro Plaza_0,Atlantic Av - Barclays Ctr_0,40.750582,-73.940202,40.6841504444,-73.9778748889
377,404222850.691,Lexington Av/63 St_0,Atlantic Av - Barclays Ctr_0,40.764629,-73.966113,40.6841504444,-73.9778748889
378,397630494.568,Franklin Av_1,Atlantic Av - Barclays Ctr_0,40.670682,-73.958131,40.6841504444,-73.9778748889
379,395455760.271,3 Av - 138 St_0,Atlantic Av - Barclays Ctr_0,40.810476,-73.926138,40.6841504444,-73.9778748889
380,388324947.9,161 St - Yankee Stadium_0,Atlantic Av - Barclays Ctr_0,40.8279346667,-73.925711,40.6841504444,-73.9778748889
381,379336854.643,72 St_2,Atlantic Av - Barclays Ctr_0,40.768799,-73.958424,40.6841504444,-73.9778748889
382,369215807.066,36 St_0,Atlantic Av - Barclays Ctr_0,40.655144,-74.003549,40.6841504444,-73.9778748889
383,366721448.005,Euclid Av_0,Atlantic Av - Barclays Ctr_0,40.675377,-73.872106,40.6841504444,-73.9778748889
384,363899978.643,39 Av_0,Atlantic Av - Barclays Ctr_0,40.752882,-73.932755,40.6841504444,-73.9778748889
385,361354357.367,36 Av_0,Atlantic Av - Barclays Ctr_0,40.756804,-73.929575,40.6841504444,-73.9778748889
386,359926631.878,Parsons Blvd_0,Atlantic Av - Barclays Ctr_0,40.707564,-73.803326,40.6841504444,-73.9778748889
387,359336183.014,Forest Hills - 71 Av_0,Atlantic Av - Barclays Ctr_0,40.721691,-73.844521,40.6841504444,-73.9778748889
388,357882016.577,Grant Av_0,Atlantic Av - Barclays Ctr_0,40.677044,-73.86505,40.6841504444,-73.9778748889
389,355662152.583,59 St_0,Atlantic Av - Barclays Ctr_0,40.762526,-73.967967,40.6841504444,-73.9778748889
390,355403119.715,Hunts Point Av_0,Atlantic Av - Barclays Ctr_0,40.820948,-73.890549,40.6841504444,-73.9778748889
391,331747384.355,President St_0,Atlantic Av - Barclays Ctr_0,40.667883,-73.950683,40.6841504444,-73.9778748889
392,457175970.563,Jackson Hts - Roosevelt Av_0,Sterling St_0,40.746644,-73.891338,40.662742,-73.95085
393,439528411.459,149 St - Grand Concourse_0,Sterling St_0,40.8183983333,-73.926929,40.662742,-73.95085
394,435849651.717,125 St_2,Sterling St_0,40.804138,-73.937594,40.662742,-73.95085
395,431542833.584,Broadway Jct_0,Sterling St_0,40.678904,-73.9045792,40.662742,-73.95085
396,427942174.692,Grand Central - 42 St_0,Sterling St_0,40.751707,-73.9766866,40.662742,-73.95085
397,427181330.648,Junction Blvd_0,Sterling St_0,40.749145,-73.869527,40.662742,-73.95085
398,424116662.547,Kew Gardens - Union Tpke_0,Sterling St_0,40.714441,-73.831008,40.662742,-73.95085
399,409125600.0,3 Av - 149 St_0,Sterling St_0,40.816109,-73.917757,40.662742,-73.95085
400,396886280.955,Queensboro Plaza_0,Sterling St_0,40.750582,-73.940202,40.662742,-73.95085
401,395371709.172,Lexington Av/63 St_0,Sterling St_0,40.764629,-73.966113,40.662742,-73.95085
402,386805600.0,3 Av - 138 St_0,Sterling St_0,40.810476,-73.926138,40.662742,-73.95085
403,380074450.445,161 St - Yankee Stadium_0,Sterling St_0,40.8279346667,-73.925711,40.662742,-73.95085
404,370274747.783,36 St_0,Sterling St_0,40.655144,-74.003549,40.662742,-73.95085
405,370011600.0,72 St_2,Sterling St_0,40.768799,-73.958424,40.662742,-73.95085
406,356531100.0,Euclid Av_0,Sterling St_0,40.675377,-73.872106,40.662742,-73.95085
407,354942000.0,39 Av_0,Sterling St_0,40.752882,-73.932755,40.662742,-73.95085
408,352393200.0,36 Av_0,Sterling St_0,40.756804,-73.929575,40.662742,-73.95085
409,350782127.168,Forest Hills - 71 Av_0,Sterling St_0,40.721691,-73.844521,40.662742,-73.95085
410,350370000.0,Parsons Blvd_0,Sterling St_0,40.707564,-73.803326,40.662742,-73.95085
411,347842800.0,Grant Av_0,Sterling St_0,40.677044,-73.86505,40.662742,-73.95085
412,346770000.0,Hunts Point Av_0,Sterling St_0,40.820948,-73.890549,40.662742,-73.95085
413,345838995.985,59 St_0,Sterling St_0,40.762526,-73.967967,40.662742,-73.95085
414,338254451.672,42 St - Port Authority Bus Terminal_0,Sterling St_0,40.757308,-73.989735,40.662742,-73.95085
415,332622716.885,14 St - Union Sq_0,Sterling St_0,40.7352045,-73.9902595,40.662742,-73.95085
416,323577702.535,Atlantic Av - Barclays Ctr_0,Sterling St_0,40.6841504444,-73.9778748889,40.662742,-73.95085
417,233683643.46,Franklin Av_1,Sterling St_0,40.670682,-73.958131,40.662742,-73.95085
418,190450800.0,President St_0,Sterling St_0,40.667883,-73.950683,40.662742,-73.95085
419,454516896.822,149 St - Grand Concourse_0,Parsons Blvd_0,40.8183983333,-73.926929,40.707564,-73.803326
420,449527701.341,125 St_2,Parsons Blvd_0,40.804138,-73.937594,40.707564,-73.803326
421,445128945.645,Broadway Jct_0,Parsons Blvd_0,40.678904,-73.9045792,40.707564,-73.803326
422,441134852.26,Grand Central - 42 St_0,Parsons Blvd_0,40.751707,-73.9766866,40.707564,-73.803326
423,435428930.648,Junction Blvd_0,Parsons Blvd_0,40.749145,-73.869527,40.707564,-73.803326
424,424058400.0,3 Av - 149 St_0,Parsons Blvd_0,40.816109,-73.917757,40.707564,-73.803326
425,409147243.619,Lexington Av/63 St_0,Parsons Blvd_0,40.764629,-73.966113,40.707564,-73.803326
426,408913385.955,Queensboro Plaza_0,Parsons Blvd_0,40.750582,-73.940202,40.707564,-73.803326
427,402972198.154,Franklin Av_1,Parsons Blvd_0,40.670682,-73.958131,40.707564,-73.803326
428,400942800.0,3 Av - 138 St_0,Parsons Blvd_0,40.810476,-73.926138,40.707564,-73.803326
429,395701089.186,Jackson Hts - Roosevelt Av_0,Parsons Blvd_0,40.746644,-73.891338,40.707564,-73.803326
430,394542863.847,161 St - Yankee Stadium_0,Parsons Blvd_0,40.8279346667,-73.925711,40.707564,-73.803326
431,389275678.234,36 St_0,Parsons Blvd_0,40.655144,-74.003549,40.707564,-73.803326
432,385876800.0,72 St_2,Parsons Blvd_0,40.768799,-73.958424,40.707564,-73.803326
433,369933900.0,Euclid Av_0,Parsons Blvd_0,40.675377,-73.872106,40.707564,-73.803326
434,367110000.0,39 Av_0,Parsons Blvd_0,40.752882,-73.932755,40.707564,-73.803326
435,364755600.0,36 Av_0,Parsons Blvd_0,40.756804,-73.929575,40.707564,-73.803326
436,270883792.055,Kew Gardens - Union Tpke_0,Parsons Blvd_0,40.714441,-73.831008,40.707564,-73.803326
437,454084764.86,Jackson Hts - Roosevelt Av_0,42 St - Port Authority Bus Terminal_0,40.746644,-73.891338,40.757308,-73.989735
438,442938679.998,149 St - Grand Concourse_0,42 St - Port Authority Bus Terminal_0,40.8183983333,-73.926929,40.757308,-73.989735
439,439516910.079,125 St_2,42 St - Port Authority Bus Terminal_0,40.804138,-73.937594,40.757308,-73.989735
440,436975226.528,Grand Central - 42 St_0,42 St - Port Authority Bus Terminal_0,40.751707,-73.9766866,40.757308,-73.989735
441,436146024.213,Broadway Jct_0,42 St - Port Authority Bus Terminal_0,40.678904,-73.9045792,40.757308,-73.989735
442,428717341.93,Junction Blvd_0,42 St - Port Authority Bus Terminal_0,40.749145,-73.869527,40.757308,-73.989735
443,425030471.07,Kew Gardens - Union Tpke_0,42 St - Port Authority Bus Terminal_0,40.714441,-73.831008,40.757308,-73.989735
444,410707975.943,3 Av - 149 St_0,42 St - Port Authority Bus Terminal_0,40.816109,-73.917757,40.757308,-73.989735
445,399502087.029,Lexington Av/63 St_0,42 St - Port Authority Bus Terminal_0,40.764629,-73.966113,40.757308,-73.989735
446,396674919.253,Queensboro Plaza_0,42 St - Port Authority Bus Terminal_0,40.750582,-73.940202,40.757308,-73.989735
447,390156637.3,Franklin Av_1,42 St - Port Authority Bus Terminal_0,40.670682,-73.958131,40.757308,-73.989735
448,389021827.322,3 Av - 138 St_0,42 St - Port Authority Bus Terminal_0,40.810476,-73.926138,40.757308,-73.989735
449,381391082.642,161 St - Yankee Stadium_0,42 St - Port Authority Bus Terminal_0,40.8279346667,-73.925711,40.757308,-73.989735
450,376595565.547,36 St_0,42 St - Port Authority Bus Terminal_0,40.655144,-74.003549,40.757308,-73.989735
451,372870983.833,72 St_2,42 St - Port Authority Bus Terminal_0,40.768799,-73.958424,40.757308,-73.989735
452,359410704.96,Euclid Av_0,42 St - Port Authority Bus Terminal_0,40.675377,-73.872106,40.757308,-73.989735
453,355278276.376,39 Av_0,42 St - Port Authority Bus Terminal_0,40.752882,-73.932755,40.757308,-73.989735
454,354616942.742,59 St_0,42 St - Port Authority Bus Terminal_0,40.762526,-73.967967,40.757308,-73.989735
455,353052098.159,Parsons Blvd_0,42 St - Port Authority Bus Terminal_0,40.707564,-73.803326,40.757308,-73.989735
456,352745500.932,36 Av_0,42 St - Port Authority Bus Terminal_0,40.756804,-73.929575,40.757308,-73.989735
457,351152271.465,Forest Hills - 71 Av_0,42 St - Port Authority Bus Terminal_0,40.721691,-73.844521,40.757308,-73.989735
458,350475151.238,Grant Av_0,42 St - Port Authority Bus Terminal_0,40.677044,-73.86505,40.757308,-73.989735
459,349615556.426,Hunts Point Av_0,42 St - Port Authority Bus Terminal_0,40.820948,-73.890549,40.757308,-73.989735
460,348030104.275,Atlantic Av - Barclays Ctr_0,42 St - Port Authority Bus Terminal_0,40.6841504444,-73.9778748889,40.757308,-73.989735
461,347556851.672,President St_0,42 St - Port Authority Bus Terminal_0,40.667883,-73.950683,40.757308,-73.989735
462,448774831.401,Jackson Hts - Roosevelt Av_0,80 St_0,40.746644,-73.891338,40.679371,-73.858992
463,432008962.124,149 St - Grand Concourse_0,80 St_0,40.8183983333,-73.926929,40.679371,-73.858992
464,427815590.355,125 St_2,80 St_0,40.804138,-73.937594,40.679371,-73.858992
465,418791161.205,Grand Central - 42 St_0,80 St_0,40.751707,-73.9766866,40.679371,-73.858992
466,415322255.648,Junction Blvd_0,80 St_0,40.749145,-73.869527,40.679371,-73.858992
467,412523029.082,Kew Gardens - Union Tpke_0,80 St_0,40.714441,-73.831008,40.679371,-73.858992
468,401461200.0,3 Av - 149 St_0,80 St_0,40.816109,-73.917757,40.679371,-73.858992
469,388470522.608,Lexington Av/63 St_0,80 St_0,40.764629,-73.966113,40.679371,-73.858992
470,385230766.246,Queensboro Plaza_0,80 St_0,40.750582,-73.940202,40.679371,-73.858992
471,379339056.738,Franklin Av_1,80 St_0,40.670682,-73.958131,40.679371,-73.858992
472,378684000.0,3 Av - 138 St_0,80 St_0,40.810476,-73.926138,40.679371,-73.858992
473,371400850.445,161 St - Yankee Stadium_0,80 St_0,40.8279346667,-73.925711,40.679371,-73.858992
474,365031847.783,36 St_0,80 St_0,40.655144,-74.003549,40.679371,-73.858992
475,362926800.0,72 St_2,80 St_0,40.768799,-73.958424,40.679371,-73.858992
476,344037600.0,39 Av_0,80 St_0,40.752882,-73.932755,40.679371,-73.858992
477,341764911.418,Forest Hills - 71 Av_0,80 St_0,40.721691,-73.844521,40.679371,-73.858992
478,341524800.0,36 Av_0,80 St_0,40.756804,-73.929575,40.679371,-73.858992
479,340264800.0,Parsons Blvd_0,80 St_0,40.707564,-73.803326,40.679371,-73.858992
480,338648400.0,Hunts Point Av_0,80 St_0,40.820948,-73.890549,40.679371,-73.858992
481,337205966.015,59 St_0,80 St_0,40.762526,-73.967967,40.679371,-73.858992
482,336879495.148,Atlantic Av - Barclays Ctr_0,80 St_0,40.6841504444,-73.9778748889,40.679371,-73.858992
483,336596400.0,President St_0,80 St_0,40.667883,-73.950683,40.679371,-73.858992
484,329889985.261,42 St - Port Authority Bus Terminal_0,80 St_0,40.757308,-73.989735,40.679371,-73.858992
485,327250736.359,14 St - Union Sq_0,80 St_0,40.7352045,-73.9902595,40.679371,-73.858992
486,326984400.0,Sterling St_0,80 St_0,40.662742,-73.95085,40.679371,-73.858992
487,319860000.0,Broadway_1,80 St_0,40.76182,-73.925508,40.679371,-73.858992
488,280845692.304,Broadway Jct_0,80 St_0,40.678904,-73.9045792,40.679371,-73.858992
489,202969500.0,Euclid Av_0,80 St_0,40.675377,-73.872106,40.679371,-73.858992
490,193687200.0,Grant Av_0,80 St_0,40.677044,-73.86505,40.679371,-73.858992
491,447501571.541,Jackson Hts - Roosevelt Av_0,E 180 St_0,40.746644,-73.891338,40.841894,-73.873488
492,426825026.395,Broadway Jct_0,E 180 St_0,40.678904,-73.9045792,40.841894,-73.873488
493,419179730.648,Junction Blvd_0,E 180 St_0,40.749145,-73.869527,40.841894,-73.873488
494,416191824.812,Kew Gardens - Union Tpke_0,E 180 St_0,40.714441,-73.831008,40.841894,-73.873488
495,416036483.65,Grand Central - 42 St_0,E 180 St_0,40.751707,-73.9766866,40.841894,-73.873488
496,406959788.959,125 St_2,E 180 St_0,40.804138,-73.937594,40.841894,-73.873488
497,388397327.498,Queensboro Plaza_0,E 180 St_0,40.750582,-73.940202,40.841894,-73.873488
498,386989929.531,Lexington Av/63 St_0,E 180 St_0,40.764629,-73.966113,40.841894,-73.873488
499,380016405.221,Franklin Av_1,E 180 St_0,40.670682,-73.958131,40.841894,-73.873488
500,366778800.0,3 Av - 138 St_0,E 180 St_0,40.810476,-73.926138,40.841894,-73.873488
501,365764550.283,36 St_0,E 180 St_0,40.655144,-74.003549,40.841894,-73.873488
502,361859076.75,161 St - Yankee Stadium_0,E 180 St_0,40.8279346667,-73.925711,40.841894,-73.873488
503,361832400.0,72 St_2,E 180 St_0,40.768799,-73.958424,40.841894,-73.873488
504,349770300.0,Euclid Av_0,E 180 St_0,40.675377,-73.872106,40.841894,-73.873488
505,346334400.0,39 Av_0,E 180 St_0,40.752882,-73.932755,40.841894,-73.873488
506,343911600.0,36 Av_0,E 180 St_0,40.756804,-73.929575,40.841894,-73.873488
507,342547200.0,Parsons Blvd_0,E 180 St_0,40.707564,-73.803326,40.841894,-73.873488
508,341644751.082,Forest Hills - 71 Av_0,E 180 St_0,40.721691,-73.844521,40.841894,-73.873488
509,340830000.0,Grant Av_0,E 180 St_0,40.677044,-73.86505,40.841894,-73.873488
510,337172400.0,President St_0,E 180 St_0,40.667883,-73.950683,40.841894,-73.873488
511,336034254.694,Atlantic Av - Barclays Ctr_0,E 180 St_0,40.6841504444,-73.9778748889,40.841894,-73.873488
512,333112620.838,59 St_0,E 180 St_0,40.762526,-73.967967,40.841894,-73.873488
513,330274800.0,Hunts Point Av_0,E 180 St_0,40.820948,-73.890549,40.841894,-73.873488
514,329769864.432,42 St - Port Authority Bus Terminal_0,E 180 St_0,40.757308,-73.989735,40.841894,-73.873488
515,327546000.0,Sterling St_0,E 180 St_0,40.662742,-73.95085,40.841894,-73.873488
516,326027385.253,14 St - Union Sq_0,E 180 St_0,40.7352045,-73.9902595,40.841894,-73.873488
517,322293600.0,Broadway_1,E 180 St_0,40.76182,-73.925508,40.841894,-73.873488
518,319651200.0,80 St_0,E 180 St_0,40.679371,-73.858992,40.841894,-73.873488
519,293786478.452,149 St - Grand Concourse_0,E 180 St_0,40.8183983333,-73.926929,40.841894,-73.873488
520,260395200.0,3 Av - 149 St_0,E 180 St_0,40.816109,-73.917757,40.841894,-73.873488
521,446576254.654,Jackson Hts - Roosevelt Av_0,Winthrop St_0,40.746644,-73.891338,40.656652,-73.9502
522,428973211.459,149 St - Grand Concourse_0,Winthrop St_0,40.8183983333,-73.926929,40.656652,-73.9502
523,425241354.164,125 St_2,Winthrop St_0,40.804138,-73.937594,40.656652,-73.9502
524,420989951.617,Broadway Jct_0,Winthrop St_0,40.678904,-73.9045792,40.656652,-73.9502
525,417868705.836,Grand Central - 42 St_0,Winthrop St_0,40.751707,-73.9766866,40.656652,-73.9502
526,416698130.648,Junction Blvd_0,Winthrop St_0,40.749145,-73.869527,40.656652,-73.9502
527,413759462.547,Kew Gardens - Union Tpke_0,Winthrop St_0,40.714441,-73.831008,40.656652,-73.9502
528,398570400.0,3 Av - 149 St_0,Winthrop St_0,40.816109,-73.917757,40.656652,-73.9502
529,386313005.955,Queensboro Plaza_0,Winthrop St_0,40.750582,-73.940202,40.656652,-73.9502
530,384913009.172,Lexington Av/63 St_0,Winthrop St_0,40.764629,-73.966113,40.656652,-73.9502
